Data,Planta,Linha,Turno,Modelo,VIN,Pecas_Produzidas,Meta,Defeitos,Tempo_Parada_min,Operadores,Sucata_kg,Custo_R$
2025-04-10,Goiana,B,1,SUV-X,VIN002578,617,624,3,32,18,"51,6","1780358,37"
2025-03-02,Betim,D,1,Pickup-Z,VIN002579,450,445,13,82,9,"62,9","1263336,64"
2025-05-01,Betim,D,1,Pickup-Z,VIN002580,569,540,0,90,12,"54,1","1097623,38"
2025-05-17,Porto Real,C,3,SUV-X,VIN002581,480,455,15,54,9,"5,3","1300116,01"
2025-02-11,Betim,B,2,Hatch-Y,VIN002582,636,605,2,67,18,"65,2","1732523,27"
2025-04-26,Goiana,A,2,Hatch-Y,VIN002583,539,564,6,47,20,42,"983348,07"
2025-04-09,Betim,A,2,Hatch-Y,VIN002584,582,548,12,53,13,"55,8","1206148,84"
2025-05-11,Porto Real,A,2,SUV-X,VIN002585,644,612,0,49,10,"88,4","1759105,07"
2025-05-03,Betim,B,1,SUV-X,VIN002586,579,561,4,49,14,77,"1409750,92"
2025-02-03,Porto Real,A,3,Hatch-Y,VIN002587,608,641,10,87,16,"88,1","1747452,19"
2025-03-17,Betim,B,1,Hatch-Y,VIN002588,559,531,10,33,13,"89,4","1374626,25"
2025-01-04,Porto Real,A,3,Pickup-Z,VIN002589,530,533,10,2,15,"22,8","962751,13"
2025-06-27,Goiana,C,3,Hatch-Y,VIN002590,538,563,0,88,14,"26,6","997210,72"
2025-04-03,Goiana,A,2,Hatch-Y,VIN002591,588,611,10,49,9,"70,7","1602159,77"
2025-03-06,Betim,D,2,SUV-X,VIN002592,447,459,4,52,9,"70,5","1058135,66"
2025-01-18,Betim,D,1,Sedan-W,VIN002593,517,514,2,12,17,"112,3","1651703,95"
2025-04-13,Goiana,A,2,Sedan-W,VIN002594,509,541,3,18,12,"42,6","1574725,7"
2025-04-14,Porto Real,C,3,Hatch-Y,VIN002595,523,551,7,47,8,"87,1","1120152,37"
2025-03-07,Goiana,B,3,SUV-X,VIN002596,539,532,0,82,18,"118,7","1127438,02"
2025-01-16,Goiana,B,2,Hatch-Y,VIN002597,543,580,14,72,20,"49,5","1704063,94"
2025-01-20,Goiana,D,2,Hatch-Y,VIN002598,572,595,8,23,17,"86,3","1769470,31"
2025-05-16,Betim,D,3,Sedan-W,VIN002599,536,504,7,18,10,"27,3","1014010,37"
2025-03-11,Betim,C,2,Pickup-Z,VIN002600,416,454,4,25,19,"41,2","998749,06"
2025-01-26,Goiana,D,2,Hatch-Y,VIN002601,411,428,13,79,18,107,"1270312,19"
2025-04-27,Goiana,C,3,Hatch-Y,VIN002602,480,497,12,22,11,"32,1","938694,89"
2025-06-23,Betim,D,3,Pickup-Z,VIN002603,507,484,11,65,12,"46,8","1136956,09"
2025-03-18,Betim,C,1,Sedan-W,VIN002604,449,482,9,78,11,"37,3","1128995,02"
2025-03-30,Goiana,A,3,Hatch-Y,VIN002605,623,632,4,0,14,"72,1","1602659,02"
2025-04-11,Betim,B,2,Hatch-Y,VIN002606,506,539,14,2,14,"58,1","1233503,79"
2025-01-13,Goiana,A,3,Sedan-W,VIN002607,628,641,10,61,16,"116,1","1266186,12"
2025-04-20,Betim,A,2,Hatch-Y,VIN002608,433,452,1,23,11,"105,8","821756,73"
2025-02-11,Porto Real,A,3,Hatch-Y,VIN002609,505,474,7,47,15,"115,3","1254527,43"
2025-01-08,Goiana,A,3,SUV-X,VIN002610,451,466,15,78,19,"107,9","1045261,5"
2025-04-01,Goiana,A,2,Hatch-Y,VIN002611,641,616,7,7,17,"110,7","1427370,52"
2025-02-01,Porto Real,B,1,Hatch-Y,VIN002612,504,524,7,1,11,"22,7","1303212,73"
2025-02-21,Betim,D,1,Sedan-W,VIN002613,487,523,12,28,11,"83,5","1206411,12"
2025-02-09,Goiana,B,1,SUV-X,VIN002614,615,581,13,57,9,"16,6","1956237,59"
2025-03-14,Betim,B,1,Hatch-Y,VIN002615,459,465,9,42,14,"33,9","1310348,27"
2025-02-21,Porto Real,C,1,Sedan-W,VIN002616,502,492,10,3,10,"11,9","1528438,55"
2025-01-23,Betim,C,2,Pickup-Z,VIN002617,578,580,6,43,17,"18,7","1817776,78"
2025-05-22,Goiana,B,2,Sedan-W,VIN002618,604,612,7,68,20,"61,2","1784825,4"
2025-04-22,Porto Real,C,3,Sedan-W,VIN002619,488,496,7,56,20,"91,8","1090790,47"
2025-02-06,Porto Real,C,1,Pickup-Z,VIN002620,518,538,13,2,10,"13,9","1268985,81"
2025-01-03,Goiana,D,1,Hatch-Y,VIN002621,654,619,1,84,10,"70,9","1763465,56"
2025-02-12,Porto Real,C,1,Hatch-Y,VIN002622,514,545,6,76,12,"21,6","1577447,74"
2025-04-09,Betim,C,1,Hatch-Y,VIN002623,507,506,0,63,9,40,"1137043,94"
2025-01-27,Goiana,C,1,Pickup-Z,VIN002624,396,429,0,43,18,"119,2","1203247,3"
2025-04-13,Porto Real,D,3,SUV-X,VIN002625,522,505,2,69,11,"22,4","968550,76"
2025-03-13,Betim,A,2,Pickup-Z,VIN002626,621,643,15,79,12,"113,5","1843421,52"
2025-04-01,Porto Real,D,3,SUV-X,VIN002627,484,466,12,20,14,"74,8","1151142,78"
2025-06-15,Betim,A,2,Sedan-W,VIN002628,514,482,2,48,9,"85,3","1240761,63"
2025-06-28,Betim,C,2,SUV-X,VIN002629,494,474,8,45,15,"93,4","1448268,3"
2025-02-15,Goiana,D,1,Sedan-W,VIN002630,597,630,5,47,13,"52,2","1762452,73"
2025-05-01,Goiana,C,2,Pickup-Z,VIN002631,591,606,5,24,9,"16,5","1192308,9"
2025-02-16,Betim,A,3,SUV-X,VIN002632,633,616,12,87,9,"74,1","1143085,79"
2025-01-21,Porto Real,A,1,Pickup-Z,VIN002633,480,484,3,8,11,"7,4","1484590,08"
2025-02-02,Betim,A,1,Sedan-W,VIN002634,536,558,4,4,13,"40,3","1531799,8"
2025-03-21,Porto Real,A,1,Pickup-Z,VIN002635,491,487,9,50,14,"107,3","1058068,47"
2025-06-18,Porto Real,A,2,Hatch-Y,VIN002636,570,607,4,59,11,"23,8","1796012,73"
2025-03-17,Betim,C,3,SUV-X,VIN002637,626,629,12,55,9,"18,3","1817209,59"
2025-04-12,Goiana,D,2,Sedan-W,VIN002638,482,515,0,40,17,"115,7","897686,58"
2025-04-14,Goiana,A,2,Hatch-Y,VIN002639,509,486,13,50,16,"46,5","1063388,72"
2025-04-17,Goiana,C,2,Sedan-W,VIN002640,549,545,4,39,9,"16,3","1274012,77"
2025-03-13,Goiana,B,3,Pickup-Z,VIN002641,470,445,13,85,16,"5,6","854466,6"
2025-05-07,Betim,B,3,Sedan-W,VIN002642,448,468,12,13,16,95,"1379725,24"
2025-01-11,Porto Real,C,1,SUV-X,VIN002643,531,560,5,23,8,"30,9","1415550,82"
2025-06-08,Betim,C,2,Hatch-Y,VIN002644,651,636,2,28,11,"12,1","1301217,23"
2025-06-26,Goiana,C,1,SUV-X,VIN002645,512,501,5,80,10,"26,4","1408791,24"
2025-03-18,Porto Real,C,2,Pickup-Z,VIN002646,510,549,11,35,19,"102,7","1590082,61"
2025-03-25,Porto Real,D,2,Pickup-Z,VIN002647,387,424,3,10,10,"17,1","1210640,57"
2025-04-26,Goiana,B,1,Sedan-W,VIN002648,500,525,9,35,20,"118,9","1465170,04"
2025-03-28,Goiana,A,2,Pickup-Z,VIN002649,564,547,3,32,8,"16,3","1629346,98"
2025-01-09,Goiana,A,3,Pickup-Z,VIN002650,597,582,12,31,9,"87,6","1649013,81"
2025-02-21,Goiana,A,1,Pickup-Z,VIN002651,526,512,6,77,10,"78,3","1141476,17"
2025-06-17,Goiana,A,2,Hatch-Y,VIN002652,578,609,15,1,13,49,"1676889,58"
2025-03-08,Porto Real,D,3,Sedan-W,VIN002653,546,577,14,68,12,"64,5","1223158,34"
2025-06-28,Goiana,A,3,Hatch-Y,VIN002654,551,534,3,33,8,"20,7","1354105,07"
2025-06-19,Porto Real,C,2,Hatch-Y,VIN002655,538,520,7,61,13,"82,7","1193243,59"
2025-05-23,Betim,A,2,Pickup-Z,VIN002656,445,443,5,33,17,"118,9","1293992,82"
2025-02-21,Porto Real,C,3,Pickup-Z,VIN002657,413,432,13,58,20,118,"988223,38"
2025-05-11,Porto Real,A,2,Hatch-Y,VIN002658,540,575,8,18,11,"16,9","1026977,69"
2025-05-14,Betim,C,2,SUV-X,VIN002659,458,497,10,88,16,"119,4","1025963,48"
2025-05-11,Porto Real,A,3,SUV-X,VIN002660,437,475,9,29,14,"34,9","1248765,33"
2025-06-07,Betim,D,2,Hatch-Y,VIN002661,478,475,1,3,20,"37,9","1459377,69"
2025-03-03,Betim,D,3,Pickup-Z,VIN002662,479,454,1,71,16,"75,1","863839,13"
2025-05-28,Goiana,C,2,Hatch-Y,VIN002663,543,522,14,86,18,"118,9","1416352,86"
2025-04-11,Betim,C,2,SUV-X,VIN002664,539,532,5,66,16,"39,9","1046992,99"
2025-03-07,Goiana,B,2,Hatch-Y,VIN002665,454,491,12,48,18,"49,2","1326201,05"
2025-05-30,Goiana,D,3,Sedan-W,VIN002666,478,469,8,5,12,"99,1","911683,47"
2025-05-09,Betim,A,2,Sedan-W,VIN002667,465,496,8,50,18,"23,3","1211984,66"
2025-03-27,Betim,C,3,Hatch-Y,VIN002668,515,544,10,81,20,"112,4","1055174,53"
2025-05-15,Goiana,D,2,Hatch-Y,VIN002669,501,474,3,70,19,"54,9","1060360,01"
2025-05-28,Goiana,C,2,Sedan-W,VIN002670,572,570,15,31,14,"73,3","1552384,19"
2025-01-19,Betim,C,2,Hatch-Y,VIN002671,482,504,12,7,16,"58,9","1027684,23"
2025-06-27,Porto Real,A,3,SUV-X,VIN002672,541,523,8,64,18,"87,1","1358299,14"
2025-06-28,Porto Real,B,3,Sedan-W,VIN002673,620,599,0,50,15,"20,8","1910617,24"
2025-01-04,Betim,D,1,Sedan-W,VIN002674,460,460,14,81,20,"35,8","964197,57"
2025-01-10,Goiana,A,3,Pickup-Z,VIN002675,514,532,8,7,14,"46,9","1343986,41"
2025-03-18,Betim,B,1,Pickup-Z,VIN002676,405,442,13,37,16,"76,1","1282125,03"
2025-01-15,Goiana,C,1,Sedan-W,VIN002677,468,433,12,5,12,"43,2","1277288,61"
2025-01-01,Goiana,A,3,Sedan-W,VIN002678,465,432,1,84,18,26,"1439598,2"
2025-06-01,Porto Real,C,2,Pickup-Z,VIN002679,647,614,15,10,8,"113,9","1289137,82"
2025-06-15,Porto Real,B,2,SUV-X,VIN002680,455,462,12,13,14,"105,1","1338378,72"
2025-03-20,Porto Real,D,3,Pickup-Z,VIN002681,525,547,1,30,8,"56,5","1315160,87"
2025-05-02,Betim,C,1,Sedan-W,VIN002682,465,460,0,4,20,"65,3","1021633,36"
2025-06-01,Betim,B,1,Hatch-Y,VIN002683,524,507,14,40,15,"119,5","1124131,01"
2025-06-24,Betim,D,1,SUV-X,VIN002684,605,578,13,13,11,"18,5","1771928,04"
2025-04-07,Porto Real,A,3,SUV-X,VIN002685,522,519,1,36,15,"56,6","1083313,56"
2025-02-12,Goiana,D,2,SUV-X,VIN002686,529,569,7,49,19,"5,4","954602,9"
2025-03-29,Goiana,C,2,SUV-X,VIN002687,645,620,8,29,10,"45,8","1174126,74"
2025-02-18,Goiana,A,2,Sedan-W,VIN002688,600,589,10,77,19,45,"1530491,29"
2025-06-15,Betim,C,3,Hatch-Y,VIN002689,586,617,2,5,15,"20,7","1061005,25"
2025-05-19,Goiana,D,1,Sedan-W,VIN002690,567,600,5,31,17,"86,6","1576008,77"
2025-03-15,Goiana,B,3,Sedan-W,VIN002691,493,527,7,78,20,"23,9","1430821,94"
2025-01-31,Betim,C,3,Sedan-W,VIN002692,551,569,10,14,19,"5,6","1510809,94"
2025-05-28,Goiana,B,3,Pickup-Z,VIN002693,617,633,0,3,14,"76,6","1701675,73"
2025-04-12,Porto Real,D,2,Pickup-Z,VIN002694,461,501,15,66,8,"19,1","1041575,3"
2025-05-21,Goiana,B,3,Hatch-Y,VIN002695,508,494,5,42,16,"116,7","959566,09"
2025-02-20,Porto Real,B,2,Pickup-Z,VIN002696,566,588,4,38,11,"107,8","1576785,07"
2025-04-14,Porto Real,D,3,SUV-X,VIN002697,549,541,13,42,8,"9,4","1042005,01"
2025-03-05,Betim,C,1,SUV-X,VIN002698,587,577,8,49,8,"54,6","1295222,54"
2025-01-24,Betim,C,2,Pickup-Z,VIN002699,595,611,8,56,20,"48,2","1496054,27"
2025-06-27,Porto Real,B,1,Hatch-Y,VIN002700,567,577,1,52,10,"54,8","1765632,62"
2025-01-31,Porto Real,A,3,SUV-X,VIN002701,474,486,8,36,19,"50,2","902237,02"
2025-03-19,Goiana,D,1,Hatch-Y,VIN002702,404,442,7,90,11,"93,3","1259319,31"
2025-03-13,Porto Real,B,1,Sedan-W,VIN002703,603,641,4,20,11,59,"1909820,37"
2025-04-19,Goiana,D,3,Sedan-W,VIN002704,510,547,4,41,10,"52,2","1453352,1"
2025-06-16,Goiana,D,1,Hatch-Y,VIN002705,420,445,6,27,12,"77,8","1341882,59"
2025-05-13,Porto Real,D,2,Sedan-W,VIN002706,495,469,10,9,19,"98,4","1293623,91"
2025-02-04,Porto Real,B,3,Sedan-W,VIN002707,470,484,7,20,14,"45,6","1405645,87"
2025-02-04,Porto Real,B,2,Sedan-W,VIN002708,531,551,5,60,19,"104,3",1499973
2025-01-19,Porto Real,D,2,Hatch-Y,VIN002709,557,525,8,15,9,"26,2","1334907,69"
2025-03-02,Goiana,A,2,SUV-X,VIN002710,406,430,11,43,14,"60,9","1005935,95"
2025-04-03,Porto Real,D,3,Hatch-Y,VIN002711,622,593,2,78,15,"70,6","1762494,83"
2025-03-09,Goiana,B,2,Sedan-W,VIN002712,603,614,0,42,18,"31,2","1873024,16"
2025-05-30,Goiana,D,1,SUV-X,VIN002713,455,427,14,82,10,"42,6","1171589,7"
2025-02-08,Porto Real,C,3,Hatch-Y,VIN002714,470,438,15,25,15,"26,6","995264,56"
2025-03-19,Betim,A,3,Sedan-W,VIN002715,563,542,14,31,19,"10,4","1663117,01"
2025-02-10,Betim,B,2,Hatch-Y,VIN002716,438,478,6,26,20,"83,7","974594,54"
2025-06-07,Porto Real,C,3,SUV-X,VIN002717,514,489,13,11,20,"34,1","1060392,61"
2025-02-07,Porto Real,D,2,Sedan-W,VIN002718,430,470,4,78,13,"64,3","1101863,84"
2025-03-21,Goiana,B,2,Hatch-Y,VIN002719,411,446,6,23,18,106,"1257429,78"
2025-02-21,Goiana,A,1,Hatch-Y,VIN002720,598,602,5,41,18,"116,6","1206384,27"
2025-02-06,Betim,C,3,Hatch-Y,VIN002721,551,581,8,89,19,"114,4","1364862,08"
2025-05-14,Betim,A,1,Sedan-W,VIN002722,535,550,15,41,17,"51,8","1675709,39"
2025-02-19,Betim,D,2,Pickup-Z,VIN002723,492,488,2,55,17,"66,9","1522317,21"
2025-03-30,Goiana,B,2,Pickup-Z,VIN002724,498,486,5,85,19,96,"931186,77"
2025-04-15,Betim,D,2,SUV-X,VIN002725,481,473,15,16,16,"58,6","1352443,37"
2025-05-20,Porto Real,C,1,Hatch-Y,VIN002726,485,504,2,24,12,"111,8","1128950,05"
2025-03-31,Betim,D,2,SUV-X,VIN002727,488,481,9,66,15,"52,8","1107220,61"
2025-05-19,Betim,B,2,Sedan-W,VIN002728,437,476,1,9,17,120,"828633,21"
2025-06-05,Goiana,C,1,Pickup-Z,VIN002729,581,578,10,6,9,"50,9","1514666,46"
2025-06-17,Porto Real,B,1,Sedan-W,VIN002730,497,476,13,9,16,"23,7","1205939,71"
2025-01-25,Goiana,D,3,Pickup-Z,VIN002731,556,541,15,1,18,"103,6","1374629,67"
2025-03-15,Goiana,C,2,Pickup-Z,VIN002732,620,643,1,85,9,"107,7","1583145,07"
2025-04-01,Betim,A,2,Sedan-W,VIN002733,439,449,1,28,14,"112,2","984316,32"
2025-06-01,Porto Real,B,1,Pickup-Z,VIN002734,415,442,2,17,9,"107,8","1326790,72"
2025-06-18,Porto Real,B,2,Pickup-Z,VIN002735,604,588,5,61,19,"60,3","1777724,82"
2025-05-19,Goiana,A,3,Hatch-Y,VIN002736,501,522,3,16,16,"22,2","1278651,96"
2025-05-11,Betim,C,3,Pickup-Z,VIN002737,449,459,0,9,20,"99,4","966259,77"
2025-03-16,Porto Real,C,3,Sedan-W,VIN002738,427,420,7,17,14,"35,2","1072748,14"
2025-04-19,Porto Real,D,1,Hatch-Y,VIN002739,526,543,0,0,14,"7,6","1531945,48"
2025-03-24,Porto Real,D,2,Hatch-Y,VIN002740,497,500,6,38,8,"65,3","930556,69"
2025-04-09,Goiana,D,1,Hatch-Y,VIN002741,618,584,12,85,16,"90,6","1773403,12"
2025-04-10,Betim,B,1,Hatch-Y,VIN002742,519,538,8,82,16,"57,4","1173710,52"
2025-06-22,Porto Real,B,1,SUV-X,VIN002743,638,603,13,74,20,"63,4","1493429,78"
2025-03-03,Porto Real,C,3,Sedan-W,VIN002744,503,513,6,53,10,"80,1","1451535,99"
2025-03-29,Goiana,B,1,Pickup-Z,VIN002745,503,539,11,79,13,"97,1","1335316,9"
2025-01-04,Betim,C,1,Pickup-Z,VIN002746,429,459,15,27,10,"39,4","850829,93"
2025-06-05,Betim,A,3,Sedan-W,VIN002747,472,453,2,2,18,"14,8","1357177,67"
2025-05-26,Porto Real,D,2,Sedan-W,VIN002748,455,488,8,69,15,"43,5","1209786,9"
2025-03-08,Porto Real,A,3,Hatch-Y,VIN002749,531,553,8,29,20,"31,6","1149221,44"
2025-03-23,Porto Real,B,1,Sedan-W,VIN002750,427,430,4,87,20,37,"907072,68"
2025-06-13,Goiana,A,3,Sedan-W,VIN002751,473,442,6,35,11,"46,6","1082543,17"
2025-04-02,Porto Real,D,1,SUV-X,VIN002752,648,637,15,0,12,48,"1680051,15"
2025-06-01,Goiana,D,3,Pickup-Z,VIN002753,516,541,13,45,8,"114,5","983248,57"
2025-01-29,Goiana,D,3,SUV-X,VIN002754,454,492,9,30,20,82,"1445813,39"
2025-01-07,Betim,D,2,Pickup-Z,VIN002755,429,421,3,46,16,"104,8","1328446,03"
2025-03-24,Porto Real,D,3,SUV-X,VIN002756,626,629,3,27,14,"92,3","1660317,84"
2025-02-18,Goiana,C,1,Pickup-Z,VIN002757,453,426,3,58,19,"77,5","1360089,41"
2025-05-20,Betim,D,1,SUV-X,VIN002758,556,541,10,63,17,"75,5","1648478,27"
2025-04-07,Porto Real,C,3,Pickup-Z,VIN002759,533,542,11,70,14,"9,9","1140780,61"
2025-05-03,Goiana,D,3,Pickup-Z,VIN002760,495,497,11,22,12,"31,5","1131278,27"
2025-01-30,Betim,D,3,Pickup-Z,VIN002761,527,560,7,5,12,"64,5","1021064,52"
2025-04-04,Goiana,B,1,Pickup-Z,VIN002762,575,570,1,12,13,"78,9","1588675,4"
2025-03-11,Porto Real,C,3,Hatch-Y,VIN002763,573,563,10,45,13,"68,6","1559424,01"
2025-03-15,Goiana,B,1,Sedan-W,VIN002764,609,604,3,61,9,"93,2","1905635,76"
2025-04-06,Betim,A,1,SUV-X,VIN002765,641,619,6,7,11,"73,7","1782498,94"
2025-05-10,Porto Real,A,1,Hatch-Y,VIN002766,577,570,14,39,8,"72,7","1120799,64"
2025-02-26,Porto Real,A,1,Pickup-Z,VIN002767,566,588,15,72,9,18,"1281852,81"
2025-02-14,Betim,C,1,Pickup-Z,VIN002768,524,508,3,83,17,"26,2","1372859,82"
2025-01-20,Betim,D,1,Pickup-Z,VIN002769,512,514,10,89,15,"15,7","1501094,64"
2025-06-28,Betim,A,3,SUV-X,VIN002770,400,422,2,53,15,"57,7","1219080,6"
2025-06-02,Porto Real,A,3,Sedan-W,VIN002771,566,605,8,84,11,"119,3","1380627,57"
2025-04-15,Goiana,B,2,Hatch-Y,VIN002772,469,469,2,72,14,"41,2","930085,08"
2025-06-28,Goiana,B,2,Sedan-W,VIN002773,498,512,6,32,16,"87,8","1572773,8"
2025-01-12,Goiana,A,1,SUV-X,VIN002774,481,482,3,80,19,"68,9","1389154,93"
2025-04-27,Porto Real,D,1,Hatch-Y,VIN002775,597,634,14,66,9,"25,4","1292201,81"
2025-02-19,Betim,A,1,SUV-X,VIN002776,615,641,12,78,12,"25,9","1299247,09"
2025-06-05,Porto Real,C,2,Pickup-Z,VIN002777,548,513,11,84,20,"71,2","1433972,68"
2025-02-12,Betim,D,3,Pickup-Z,VIN002778,519,504,0,7,11,"55,2","1200965,94"
2025-03-04,Goiana,A,1,Hatch-Y,VIN002779,653,637,14,2,14,8,"1766890,95"
2025-03-01,Porto Real,C,2,SUV-X,VIN002780,406,425,15,39,14,"106,1","884992,53"
2025-05-17,Goiana,A,1,SUV-X,VIN002781,575,613,4,5,11,"32,7","1706712,14"
2025-04-25,Porto Real,C,1,Sedan-W,VIN002782,544,513,5,73,18,"33,3","1634966,87"
2025-03-23,Porto Real,A,3,SUV-X,VIN002783,585,552,7,63,17,"89,8","1284068,56"
2025-05-02,Goiana,C,1,Sedan-W,VIN002784,567,570,0,85,9,"48,2","1725556,6"
2025-04-03,Porto Real,A,3,Hatch-Y,VIN002785,436,433,7,35,16,32,"1344987,86"
2025-03-18,Betim,C,2,Sedan-W,VIN002786,531,506,3,57,10,"37,2","1361867,96"
2025-03-13,Goiana,B,1,Pickup-Z,VIN002787,576,565,2,71,19,"93,8","1763559,36"
2025-06-03,Betim,C,2,Hatch-Y,VIN002788,626,596,5,86,11,"118,9","1855717,04"
2025-02-15,Betim,D,3,SUV-X,VIN002789,575,590,0,23,9,"63,8","1562486,88"
2025-05-08,Porto Real,D,3,Pickup-Z,VIN002790,509,519,5,6,9,103,"1515534,23"
2025-03-06,Goiana,B,1,SUV-X,VIN002791,454,468,2,44,16,"77,3","1447126,67"
2025-04-30,Porto Real,C,3,Hatch-Y,VIN002792,548,544,12,74,9,45,"1065200,23"
2025-06-23,Goiana,C,2,SUV-X,VIN002793,570,547,14,48,17,"10,1","1535566,87"
2025-03-18,Porto Real,C,2,SUV-X,VIN002794,440,453,5,19,10,"9,1","1048020,08"
2025-01-18,Goiana,C,1,Hatch-Y,VIN002795,413,442,4,6,14,"12,5","930450,15"
2025-05-07,Porto Real,A,3,Hatch-Y,VIN002796,577,574,11,8,8,"113,3","1785344,93"
2025-01-08,Betim,C,3,Hatch-Y,VIN002797,662,642,10,84,14,"9,5","1756621,03"
2025-03-03,Porto Real,C,3,Pickup-Z,VIN002798,682,648,2,7,9,"60,2","1403544,38"
2025-04-18,Betim,A,1,Sedan-W,VIN002799,491,463,13,13,11,55,"1569262,01"
2025-02-10,Goiana,D,2,Pickup-Z,VIN002800,450,469,1,27,9,"80,2","1041956,24"
2025-03-04,Goiana,B,1,Hatch-Y,VIN002801,536,564,3,82,17,"116,3","1281001,33"
2025-01-21,Porto Real,C,1,Sedan-W,VIN002802,480,489,15,58,10,37,"1334275,78"
2025-05-22,Porto Real,D,2,Pickup-Z,VIN002803,445,450,12,24,11,"30,6","1274307,24"
2025-03-29,Betim,B,3,Sedan-W,VIN002804,594,577,8,18,19,"22,2","1121631,21"
2025-01-07,Porto Real,C,2,Hatch-Y,VIN002805,582,601,14,14,15,"48,5","1563308,56"
2025-05-11,Goiana,D,2,Sedan-W,VIN002806,523,505,11,29,18,"7,4","1577375,94"
2025-02-10,Betim,A,2,Sedan-W,VIN002807,513,498,5,39,15,"47,5","1487451,3"
2025-05-01,Porto Real,D,1,Pickup-Z,VIN002808,544,520,8,86,17,"15,4","1005061,54"
2025-03-24,Betim,B,2,SUV-X,VIN002809,508,505,15,45,14,"84,3","1019385,45"
2025-04-09,Betim,C,3,Pickup-Z,VIN002810,564,575,13,57,16,"43,5","1379829,77"
2025-04-05,Betim,C,1,Hatch-Y,VIN002811,538,539,4,57,9,"114,8","1547581,59"
2025-01-16,Betim,C,3,Pickup-Z,VIN002812,545,557,5,55,9,"14,3","1330002,27"
2025-03-19,Betim,C,3,Sedan-W,VIN002813,439,475,7,31,10,"96,1","1105636,3"
2025-04-23,Porto Real,A,2,Pickup-Z,VIN002814,528,511,0,23,11,"89,5","1025088,79"
2025-02-28,Goiana,A,3,Sedan-W,VIN002815,527,537,13,53,11,"94,7","968284,09"
2025-01-30,Porto Real,C,2,Pickup-Z,VIN002816,646,640,8,1,10,100,"1330036,44"
2025-03-13,Betim,C,3,Sedan-W,VIN002817,654,628,3,62,19,"14,2","1844550,45"
2025-01-13,Porto Real,B,2,Pickup-Z,VIN002818,435,424,13,18,13,"55,9","1171913,54"
2025-02-24,Betim,C,3,Pickup-Z,VIN002819,567,545,15,51,20,"50,8","1688486,97"
2025-04-06,Betim,D,1,Hatch-Y,VIN002820,518,504,11,46,13,"59,6","1024278,28"
2025-02-08,Goiana,A,1,Hatch-Y,VIN002821,644,646,5,24,20,"47,4","1529118,33"
2025-06-26,Betim,D,1,Sedan-W,VIN002822,459,488,14,76,12,"49,5","992504,87"
2025-04-29,Goiana,D,1,SUV-X,VIN002823,488,499,2,21,18,"68,6","1532246,75"
2025-03-17,Goiana,C,1,Sedan-W,VIN002824,656,630,13,14,20,"15,9","1803319,26"
2025-06-18,Betim,B,1,Sedan-W,VIN002825,494,477,1,80,12,"60,8","1367808,33"
2025-02-25,Betim,C,2,SUV-X,VIN002826,608,646,5,57,11,"112,6","1153825,22"
2025-06-14,Porto Real,D,3,Sedan-W,VIN002827,602,598,5,35,13,58,"1357761,18"
2025-04-04,Betim,D,1,Pickup-Z,VIN002828,592,624,3,73,14,"20,4","1362355,8"
2025-04-07,Porto Real,C,1,Pickup-Z,VIN002829,521,520,13,70,18,24,"1238960,33"
2025-03-26,Betim,D,1,Pickup-Z,VIN002830,655,635,15,83,16,"9,4","1479312,62"
2025-06-13,Goiana,B,1,Sedan-W,VIN002831,566,558,13,20,16,"65,6","1697046,33"
2025-06-28,Betim,B,2,Sedan-W,VIN002832,638,639,4,23,11,"29,8",1421393
2025-05-14,Goiana,B,1,Pickup-Z,VIN002833,563,544,14,63,10,"15,8","1498580,09"
2025-03-10,Porto Real,A,2,Hatch-Y,VIN002834,596,618,2,0,8,"75,1","1478727,83"
2025-04-11,Betim,A,2,Hatch-Y,VIN002835,634,622,2,21,17,"43,1","1684864,73"
2025-01-28,Goiana,C,3,Pickup-Z,VIN002836,659,626,3,32,14,"39,8","1754502,22"
2025-05-01,Porto Real,C,3,Hatch-Y,VIN002837,494,517,11,33,11,96,"1181078,59"
2025-05-15,Betim,A,2,Hatch-Y,VIN002838,494,496,11,20,20,"76,2","1441705,78"
2025-06-25,Goiana,C,1,Hatch-Y,VIN002839,533,506,14,18,12,"99,9","1293859,56"
2025-01-19,Goiana,C,2,SUV-X,VIN002840,446,467,11,40,20,"81,6","1209326,02"
2025-05-01,Goiana,C,1,Hatch-Y,VIN002841,422,442,7,26,12,"87,9","1023679,52"
2025-03-06,Porto Real,A,3,Pickup-Z,VIN002842,542,575,0,64,20,"36,6","1612203,97"
2025-01-25,Porto Real,B,3,SUV-X,VIN002843,616,587,15,11,17,"85,1","1628763,38"
2025-05-25,Goiana,D,3,Hatch-Y,VIN002844,599,617,3,2,13,58,"1605830,35"
2025-06-26,Porto Real,A,3,Hatch-Y,VIN002845,444,425,0,31,9,"76,8","967707,12"
2025-05-29,Goiana,C,1,Hatch-Y,VIN002846,638,607,11,34,14,"37,4","2004710,48"
2025-02-21,Porto Real,D,1,Hatch-Y,VIN002847,522,539,14,82,14,"85,9","1549134,06"
2025-05-28,Goiana,B,3,Hatch-Y,VIN002848,433,431,11,56,16,"77,4","911164,18"
2025-03-25,Betim,D,2,Hatch-Y,VIN002849,649,644,4,32,14,"28,2","1428747,26"
